name,address,address_2,address_3,city,postal_code,province,country,contact,telephone,telephone_extension,fax,toll_free,contact_email,appointments,notes,internal_notes,major_intersection,hours
"SONOCO WESTSIDE WHSE, WI",,,,Wausau,54401,WI,USA,,,,,,,0,,,,
"SONWIL - WALDEN",,,,Buffalo,14211,NY,USA,,,,,,,0,,,,
SOPAP,,,,"Jefferson City",65101,MO,USA,,,,,,,0,,,,
"SOS - STORE OPENING SOLUTIONS",,,,Murfreesboro,37129,TN,USA,,,,,,,0,,,,
"SOURCE INTERNATIONAL, MA",,,,Sutton,1590,MA,USA,,,,,,,0,,,,
"SOUTH EAST FROZEN FOODS",,,,Gaston,29053,SC,USA,,,,,,,0,,,,
"SOUTH PARK",,,,Buffalo,14220,NY,USA,,,,,,,0,,,,
"SOUTHCO DISTRIBUTION",,,,Goldsboro,27530,NC,USA,,,,,,,0,,,,
"SOUTHEAST DC C/O BAY VALLEY FOODS",,,,"Kings Mountain",28086,NC,USA,,,,,,,0,,,,
"SOUTHEAST DC C/O BAY VALLEY FOODS",,,,"Kings Mountain",28086,NC,USA,,,,,,,0,,,,
"SOUTHEAST SC VIRTUAL ABG BP",,,,Norcross,30071,GA,USA,,,,,,,0,,,,
"SOUTHEASTERN CONTAINER",,,,"Bowling Green",43402,OH,USA,,,,,,,0,,,,
"SOUTHEASTERN FREEZER",,,,Gainesville,30507,GA,USA,,,,,,,0,,,,
"SOUTHEASTERN FREIGHT LINE",,,,Miami,33166,FL,USA,,,,,,,0,,,,
"SOUTHERN BELLE",,,,Martin,38237,TN,USA,,,,,,,0,,,,
"SOUTHERN CLASSIC FOOD GROUP",,,,Brundidge,36010,AL,USA,,,,,,,0,,,,
"SOUTHERN MOTION",,,,Baldwyn,38824,MS,USA,,,,,,,0,,,,
"SOUTHERN SITE CONTRACTORS, TN",,,,Gallatin,37066,TN,USA,,,,,,,0,,,,
"SOUTHERNCARLSON (HOUSTON)",,,,Houston,77032,TX,USA,,,,,,,0,,,,
"SOUTHERNCARLSON (WYLIE)",,,,Wylie,43056,TX,USA,,,,,,,0,,,,
"SOUTHWIRE COMPANY, GA",,,,"Villa Rica",30180,GA,USA,,,,,,,0,,,,
"SOUTHWIRE FLORENCE - SWFP",,,,Florence,35630,AL,USA,,,,,,,0,,,,
"SOUTO FOODS",,,,Norcross,30071,GA,USA,,,,,,,0,,,,
"SPARBOE FARMS",,,,Litchfield,55355,MN,USA,,,,,,,0,,,,
"SPARTAN STORES INC, MI",,,,"Byron Center",49315,MI,USA,,,,,,,0,,,,
SPARTANNASH,,,,Bellefontaine,43311,OH,USA,,,,,,,0,,,,
"SPECIAL T",,,,Alpharetta,47115,GA,USA,,,,,,,0,,,,
"SPECIALTY MAUFACTORING",,,,Morristown,37813,TN,USA,,,,,,,0,,,,
"SPECIALTY PRINT COMMUNICATION",,,,Niles,,IL,USA,,,,,,,0,,,,
"SPENCERARL NEW YORK, INC.",,,,Plattsburgh,12901,NY,USA,,,,,,,0,,,,
"SPIRIT TRANSPORTATION",,,,Methuen,01844,MA,USA,,,,,,,0,,,,
"Splash Products",,,,"Saint Paul",55117,MN,USA,,,,,,,0,,,,
"SPORTECH INC",,,,"Elk River",55330,MN,USA,,,,,,,0,,,,
"SPORTSFIELD SPECIALTIE",,,,Delhi,13753,NY,USA,,,,,,,0,,,,
"SPOTSWOOD & COTTON",,,,Norcross,30071,GA,USA,,,,,,,0,,,,
"SPRADLING INTL MARINE",,,,Maryville,37801,TN,USA,,,,,,,0,,,,
"SPRAY TEK INC.",,,,Middlesex,08846,NJ,USA,,,,,,,0,,,,
"SPRINGFIELD MO DU",,,,Springfield,,MO,USA,,,,,,,0,,,,
"SPROUSE BUILDING PRODUCTS",,,,"New Martinsville",26155,WV,USA,,,,,,,0,,,,
"SPROUSE WINDOW AND DOORS, WV",,,,"New Martinsville",26155,WV,USA,,,,,,,0,,,,
SPROUTS,,,,Atlanta,30344,GA,USA,,,,,,,0,,,,
"SRG GLOBAL INC",,,,Covington,30014,GA,USA,,,,,,,0,,,,
"ST ALBANS COOP CREAMERY INC",,,,"Saint Albans",05478,VT,USA,,,,,,,0,,,,
"ST BERNARD SOAP COMPAN",,,,Cincinnati,45217,OH,USA,,,,,,,0,,,,
"ST CLOUD COLD STORAGE",,,,"Waite Park",56387,MN,USA,,,,,,,0,,,,
"ST CROIX TISSUE (BAILEYVILLE, ME)",,,,Baileyville,04694,ME,USA,,,,,,,0,,,,
"ST JUDE MEDICAL/RECEIVING",,,,Roseville,55113,MN,USA,,,,,,,0,,,,
"ST LOUIS NDC US POSTAL SERVICE, MO",,,,Hazelwood,63042,MO,USA,,,,,,,0,,,,
"ST LOUIS PRIORITY ANNEX, MO",,,,Hazelwood,63042,MO,USA,,,,,,,0,,,,
"ST PAUL MILL BOXBOARD",,,,"St Paul",55114,MN,USA,,,,,,,0,,,,
"ST PAUL P&DC",,,,"St Paul",55121,MN,USA,,,,,,,0,,,,
"ST PAUL PDC, MN",,,,"St Paul",55121,MN,USA,,,,,,,0,,,,
"ST. ELMO IMC, IL",,,,"Saint Elmo",62458,IL,USA,,,,,,,0,,,,
"ST. JUDE MEDICAL",,,,Minnetonka,55345,MN,USA,,,,,,,0,,,,
"ST. LOUIS MO PLANT",,,,"Saint Louis",63120,MO,USA,,,,,,,0,,,,
"STAGE STORES, OH",,,,Hamilton,45011,OH,USA,,,,,,,0,,,,
"STAGING CONCEPTS",,,,"Brooklyn Park",55428,MN,USA,,,,,,,0,,,,
"STAGNARO DISTRIBUTING, KY",,,,Erlanger,41018,KY,USA,,,,,,,0,,,,
"STAHL MEYER FOODS",,,,Madison,,FL,USA,,,,,,,0,,,,
"STAINLESS STEEL MIDWEST",,,,"La Grange",40031,KY,USA,,,,,,,0,,,,
"Standard Distribution",,,,"Cedar Falls",50613,IA,USA,,,,,,,0,,,,
"Standard Furniture MFG Co Inc",,,,"Bay Minette",36507,AL,USA,,,,,,,0,,,,
"STANDARD TEXTILE",,,,Dothan,,AL,USA,,,,,,,0,,,,
"STANLEY BLACK & DECKER",,,,Jackson,38305,TN,USA,,,,,,,0,,,,
"STAPLES DC 834",,,,Tolleson,85353,AZ,USA,,,,,,,0,,,,
"STAR CANDLE COMPANY",,,,"Ridgedale Park",,NJ,USA,,,,,,,0,,,,
"STAR EXTRUDED SHAPES, INC",,,,Canfield,,OH,USA,,,,,,,0,,,,
"STARBRITE / KINPAK","2780 GUNTER PARK Dr EAST",,,Montgomery,36109,AL,USA,,,,,,,0,,,,
"STARBUCKS COFEE , YORK, PA",,,,York,17406,PA,USA,,,,,,,0,,,,
"STATESVILLE FACILITY-CBI, NC",,,,Statesville,,NC,USA,,,,,,,0,,,,
"STC - INDIANAPOLIS, IN",,,,Plainfield,46168,IN,USA,,,,,,,0,,,,
STEBB,,,,Massillon,44646,OH,USA,,,,,,,0,,,,
"STEELCASE - EASTERN",,,,Hazleton,18202,PA,USA,,,,,,,0,,,,
"STEENSMA LAWN & POWER",,,,Kalamazoo,49009,MI,USA,,,,,,,0,,,,
"STEENSMA LAWN & POWER , PLAINWELL, MI",,,,Plainwell,49080,MI,USA,,,,,,,0,,,,
"STEPANOV TRUCKING, VA",,,,"Mount Crawford",22841,VA,USA,,,,,,,0,,,,
STERIGENICS-QUEENSBURY,,,,Queensbury,,NY,USA,,,,,,,0,,,,
Sterilite,,,,Massillon,44646,OH,USA,,,,,,,0,,,,
"STERILITE CORP",,,,Clinton,29325,SC,USA,,,,,,,0,,,,
"Sterilite OH",,,,Massillon,44646,OH,USA,,,,,,,0,,,,
"STEUBEN FOODS INC",,,,Elma,14059,NY,USA,,,,,,,0,,,,
"STEVES & SONS",,,,Lebanon,37087,TN,USA,,,,,,,0,,,,
"STEVES & SONS NEW LAREDO",,,,"San Antonio",78211,TX,USA,,,,,,,0,,,,
STL6,,,,Edwardsville,62025,IL,USA,,,,,,,0,,,,
"STONE HAMS MOTORSPORTS",,,,Waynesboro,17268,PA,USA,,,,,,,0,,,,
"Stone Holding Company",,,,"Waite Park",56387,MN,USA,,,,,,,0,,,,
"STONEPEAK CERAMICS",,,,Crossville,38555,TN,USA,,,,,,,0,,,,
"STONY CREEK COLORS, TN",,,,Springfield,37172,TN,USA,,,,,,,0,,,,
"STOP & SHOP , BROCKTON, MA",,,,Brockton,02301,MA,USA,,,,,,,0,,,,
"STOP & SHOP , FREETOWN, MA",,,,Assonet,02702,MA,USA,,,,,,,0,,,,
"STORAGE FACILITY 6804 S YORK HIGHWAY",,,,Clarkrange,38553,TN,USA,,,,,,,0,,,,
"STORE #00830",,,,Winchester,22602,VA,USA,,,,,,,0,,,,
"Store #0371",,,,Houma,70360,LA,USA,,,,,,,0,,,,
"Store #0378",,,,"La Place",70068,LA,USA,,,,,,,0,,,,
"STORE #0501",,,,Beaumont,77703,TX,USA,,,,,,,0,,,,
"STORE #2812",,,,"Eden Prairie",55344,MN,USA,,,,,,,0,,,,
"STORE #3002",,,,Brentwood,63144,MO,USA,,,,,,,0,,,,
"STORE #3003",,,,Ferguson,63136,MO,USA,,,,,,,0,,,,
"STORE #3009",,,,"Saint Peters",63303,MO,USA,,,,,,,0,,,,
"STORE #3013",,,,Ferguson,63136,MO,USA,,,,,,,0,,,,
"STORE #8419",,,,Orange,77630,TX,USA,,,,,,,0,,,,
"STORE OPEN SOLUTIONS",,,,Morrison,37357,TN,USA,,,,,,,0,,,,
"STORM SERVICE (LYNN HAVEN, FL)",,,,"Lynn Haven",32444,FL,USA,,,,,,,0,,,,
"STOUGHTON TRAILERS",,,,Stoughton,53589,WI,USA,,,,,,,0,,,,
"STP NDN MINNEAPOLIS, MN",,,,Eagan,55121,MN,USA,,,,,,,0,,,,
"STRATEDIC WAREHOUSING INC, MN",,,,Eagan,55121,MN,USA,,,,,,,0,,,,
"STREAMWORKS (BLAINE,MN0",,,,Blaine,55449,MN,USA,,,,,,,0,,,,
STROELLI,,,,"Moncks Corner",,SC,USA,,,,,,,0,,,,
"STRUBE , IL",,,,Chicago,60608,IL,USA,,,,,,,0,,,,
"STRUBE- CHICAGO",,,,Chicago,60608,IL,USA,,,,,,,0,,,,
"STS YARD CANTON, MS",,,,Canton,39046,MS,USA,,,,,,,0,,,,
"STS YARD SMYRNA, TN",,,,Smyrna,37167,TN,USA,,,,,,,0,,,,
"STUEKEN, SC",,,,"Fountain Inn",29644,SC,USA,,,,,,,0,,,,
"STYLE CREST LOGISTICS",,,,Fremont,423420,OH,USA,,,,,,,0,,,,
"STYROLUTION AMERICA",,,,"Old Hickory",37138,TN,USA,,,,,,,0,,,,
"SUBARU INDIANA",,,,Lafayette,47903,IN,USA,,,,,,,0,,,,
"Suervalu- Urbana",,,,Urbana,61802,IL,USA,,,,,,,0,,,,
"SUGAR BOWL BAKERY",,,,Tucker,,GA,USA,,,,,,,0,,,,
"SUGAR FOODS",,,,"Lithia Springs",30122,GA,USA,,,,,,,0,,,,
"SUGER CREEK",,,,Fairfield,45014,OH,USA,,,,,,,0,,,,
"SULLENS TRANSPORT",,,,Morrison,37357,TN,USA,,,,,,,0,,,,
"SUMMIT BEVERAGE",,,,Marion,24354,VA,USA,,,,,,,0,,,,
"SUMMIT CUSTOM SPRAY DRYING, INC.",,,,Flemington,08822,NJ,USA,,,,,,,0,,,,
"SUMMIT DISTRIBUTING",,,,Summit,60501,IL,USA,,,,,,,0,,,,
"SUMMIT PLASTICS",,,,Summit,39666,MS,USA,,,,,,,0,,,,
"SUMMIT POLYMERS, LLC",,,,Youngstown,44506,OH,USA,,,,,,,0,,,,
"SUN VALLEY FOODS COMPANY",,,,Detroit,4238,MI,USA,,,,,,,0,,,,
"SUNBEAM HOME COMFORT",,,,Waynesboro,39367,MS,USA,,,,,,,0,,,,
"SUNBELT FOREST VENTURES LLC - UTM2",,,,Selma,36701,AL,USA,,,,,,,0,,,,
"SUNBELT W220",,,,Jackson,53037,WI,USA,,,,,,,0,,,,
"SUNBELT W220",,,,Jackson,53037,WI,USA,,,,,,,0,,,,
"SUNFIELD DISTRIBUTION WAREHOUSE",,,,Sunfield,48890,MI,USA,,,,,,,0,,,,
"SUNLAND LOGISTICS SOLUTIONS, SC",,,,"North Charleston",29405,SC,USA,,,,,,,0,,,,
"SUNNYVALE, TX",,,,Sunnyvale,75182,TX,USA,,,,,,,0,,,,
SunOpta,,,,Allentown,18106,PA,USA,,,,,,,0,,,,
"SUNOPTA SUALA9",,,,Alexandria,56308,MN,USA,,,,,,,0,,,,
"SUNRISE COMMODITIES, NJ",,,,"South Kearny",07032,NJ,USA,,,,,,,0,,,,
"SUNSHINE MILLS",,,,Halifax,24558,VA,USA,,,,,,,0,,,,
"SUPER VALU-URBANA IL",,,,"Brooklyn Park",55428,MN,USA,,,,,,,0,,,,
"SUPER VALUE",,,,Anniston,36201,AL,USA,,,,,,,0,,,,
"SUPER VALUE HOPKINS",,,,Hopkins,55343,MN,USA,,,,,,,0,,,,
"SUPERIOR DAIRY",,,,Canton,44706,OH,USA,,,,,,,0,,,,
"SUPERIOR DAIRY, OH",,,,Canton,44706,OH,USA,,,,,,,0,,,,
SUPERVALU,,,,Hopkins,55343,MN,USA,,,,,,,0,,,,
"SUPERVALU (Champaign, IL)",,,,Champaign,61822,IL,USA,,,,,,,0,,,,
"SUPERVALU , HARRISBURG, PA",,,,Harrisburg,17110,PA,USA,,,,,,,0,,,,
"SUPERVALU , HOPKINS, MN",,,,Hopkins,55343,MN,USA,,,,,,,0,,,,
"SUPERVALU - PITTSBURGH",,,,Pittsburgh,15672,PA,USA,,,,,,,0,,,,
"SUPERVALU - RICHFOOD - VA",,,,Mechanicsville,23116,VA,USA,,,,,,,0,,,,
"SUPERVALU /SAFEWAY - DENVER PA",,,,Denver,17517,PA,USA,,,,,,,0,,,,
"SUPERVALU, MS",,,,Indianola,38751,MS,USA,,,,,,,0,,,,
"SUPERVALU, PA",,,,"New Stanton",15672,PA,USA,,,,,,,0,,,,
"SUPS (803790) TN",,,,Knoxville,37931,TN,USA,,,,,,,0,,,,
"SW WEST GEORGIA SERVICE CENTER",,,,"Villa Rica",30180,GA,USA,,,,,,,0,,,,
"SWAFFORD TRANSPORTATION C/O MCPP INC.",,,,Greer,29651,SC,USA,,,,,,,0,,,,
SWAGELOK,,,,Solon,44139,OH,USA,,,,,,,0,,,,
"SWAINS FURNITURE & ANTIQUES, IL",,,,"West Frankfort",62896,IL,USA,,,,,,,0,,,,
"SWC, NM",,,,Clovis,88101,NM,USA,,,,,,,0,,,,
"SWEET DIXIE MELTON COMPANY TIFTON",,,,Tifton,31795,GA,USA,,,,,,,0,,,,
"SWEETS PLOVER, WI",,,,"Wisconsin Rapids",54494,WI,USA,,,,,,,0,,,,
"SWIDERSKI EQUIPMENT, INC",,,,Mosinee,54455,WI,USA,,,,,,,0,,,,
"SWIRE ALBUQUERQUE, NM",,,,Albuquerque,87121,NM,USA,,,,,,,0,,,,
"SWIRE DENVER , YORK, CO",,,,Denver,80205,CO,USA,,,,,,,0,,,,
"SYCSO RDC",,,,"Front Royal",,VA,USA,,,,,,,0,,,,
"SYGMA - PENNSYLVANIA",,,,Harrisburg,17110,PA,USA,,,,,,,0,,,,
"SYGMA NETWORK",,,,Columbus,,OH,USA,,,,,,,0,,,,
"SYGMA PA",,,,Harrisburg,,PA,USA,,,,,,,0,,,,
"SYGMA, DANVILLE, IL",,,,Danville,61832,IL,USA,,,,,,,0,,,,
"Symbol Mattress",,,,Reading,19606,PA,USA,,,,,,,0,,,,
"SYNNEX US CORP",,,,Southaven,,MS,USA,,,,,,,0,,,,
"SYRACUSE COLD STORAGE",,,,Syracuse,13208,NY,USA,,,,,,,0,,,,
SYSCO,,,,Nashville,37209,TN,USA,,,,,,,0,,,,
"SYSCO (JACKSONVILLE)",,,,Jacksonville,32203,FL,USA,,,,,,,0,,,,
"SYSCO (SAINT PAUL)",,,,"Saint Paul",55112,MN,USA,,,,,,,0,,,,
"SYSCO - CHICAGO",,,,"Des Plaines",60016,IL,USA,,,,,,,0,,,,
"SYSCO ALBANY",,,,Halfmoon,12065,NY,USA,,,,,,,0,,,,
"SYSCO CHARLOTTE",,,,Concord,28027,NC,USA,,,,,,,0,,,,
"SYSCO EASTERN MARYLAND",,,,"Pocomoke City",21851,MD,USA,,,,,,,0,,,,
"SYSCO FOOD",,,,"Front Royal",22630,VA,USA,,,,,,,0,,,,
"SYSCO FOOD SERVICES (Cincinnati, OH)",,,,Cincinnati,45241,OH,USA,,,,,,,0,,,,
"SYSCO GRAND RAPIDS",,,,"Grand Rapids",49512,MI,USA,,,,,,,0,,,,
"SYSCO MINESOTA","2400 COUNTY RD",,,"Saint Paul",55112,MN,USA,,,,,,,0,,,,
"SYSCO, NC",,,,Charlotte,28027,NC,USA,,,,,,,0,,,,
"SYSCO, WI",,,,Baraboo,53913,WI,USA,,,,,,,0,,,,
"T MARZETTI COMPANY , KY",,,,"Horse Cave",42749,KY,USA,,,,,,,0,,,,
"T MARZETTI, OH",,,,"Grove City",43123,OH,USA,,,,,,,0,,,,
"T. MARZETTI",,,,"Horse Cave",,KY,USA,,,,,,,0,,,,
"T.T. & C ONE LLC",,,,Fredericksburg,22408,VA,USA,,,,,,,0,,,,
"T/L- BOSTON PUBLIC SCHOOLS",,,,Boston,,MA,USA,,,,,,,0,,,,
"T3892 (TARGET)",,,,"Lake City",,FL,USA,,,,,,,0,,,,
"TA TRUCKING",,,,Sterling,20166,VA,USA,,,,,,,0,,,,
"TABLE MOUNTAIN",,,,Golden,80403,CO,USA,,,,,,,0,,,,
"TAC INDUSTRIES INC, OH",,,,Springfield,45505,OH,USA,,,,,,,0,,,,
"TAGHILEEF FILMS-PLANT",,,,Rosedale,47874,IN,USA,,,,,,,0,,,,
"TALALAY GLODAL, CT",,,,Shelton,06484,CT,USA,,,,,,,0,,,,
"TALOS, TN",,,,Lewisburg,37091,TN,USA,,,,,,,0,,,,
"TALSO, TN",,,,Lewisburg,37091,TN,USA,,,,,,,0,,,,
"TANNER WAREHOUSE",,,,Tanner,35671,AL,USA,,,,,,,0,,,,
"TARA INTERNATIONAL",,,,Hodgkins,60525,IL,USA,,,,,,,0,,,,
"TARGET #3804",,,,"West Jefferson",43162,OH,USA,,,,,,,0,,,,
"TARGET AMSTERDAM, NY",,,,Amsterdam,12010,NY,USA,,,,,,,0,,,,
"TARGET DC - T3811",,,,Newton,28658,NC,USA,,,,,,,0,,,,
"TARGET DC 3804",,,,Jefferson,,OH,USA,,,,,,,0,,,,
"TARGET DC 560",,,,"Stuarts Draft",24477,VA,USA,,,,,,,0,,,,
"TARGET DC 594",,,,Lugoff,29078,SC,USA,,,,,,,0,,,,
"TARGET DC3803",,,,Topeka,66609,KS,USA,,,,,,,0,,,,
"TARGET DIST CTR #T560, VA",,,,"Stuarts Draft",24477,VA,USA,,,,,,,0,,,,
"TARGET DISTRIBUTION CENTER T9275",,,,Joliet,60436,IL,USA,,,,,,,0,,,,
"TARGET FDC 3880",,,,"West Jefferson",43162,OH,USA,,,,,,,0,,,,
"TARGET RDC #0551",,,,Fridley,55432,MN,USA,,,,,,,0,,,,
"Target RDC T0589",,,,Chambersburg,17202,PA,USA,,,,,,,0,,,,
"TARGET RDC#0590",,,,"Cedar Falls",50613,IA,USA,,,,,,,0,,,,
"TARGET STORE  T1970",,,,"Middle River",21220,MD,USA,,,,,,,0,,,,
"TARGET STORE T-0579",,,,Wilton,12831,NY,USA,,,,,,,0,,,,
"TARGET STORE T1151",,,,Princeton,08540,NJ,USA,,,,,,,0,,,,
"TARGET T-3401",,,,"West Lebanon",03784,NH,USA,,,,,,,0,,,,
"TARKETT US DIST CENTER",,,,Middlefield,44062,OH,USA,,,,,,,0,,,,
"TAYLOR COMMUNICATIONS INC",,,,Murfreesboro,37127,TN,USA,,,,,,,0,,,,
"TAYLOR FARMS MARYLAND",,,,"Annapolis Junction",20701,MD,USA,,,,,,,0,,,,
"Taylor Farms Tennessee",,,,Smyrna,37167,TN,USA,,,,,,,0,,,,
"TAYLOR FARMS TN NORTH",,,,Covington,41017,KY,USA,,,,,,,0,,,,
"TAYLOR MADE GLASS CO.",,,,Payne,45880,OH,USA,,,,,,,0,,,,
"TAYLOR PACKAGING",,,,Wyalusing,,PA,USA,,,,,,,0,,,,
"TAYLOR PRIME LABELS NM",,,,"North Mankato",56003,MN,USA,,,,,,,0,,,,
"TAZ TRUCKING YARD",,,,"Bowling Green",42104,KY,USA,,,,,,,0,,,,
"TBD DULUTH, MN",,,,Duluth,55811,MN,USA,,,,,,,0,,,,
"TBD, MN",,,,Faribault,55021,MN,USA,,,,,,,0,,,,
TBDN,,,,Jackson,,TN,USA,,,,,,,0,,,,
"TE CONNECVITY",,,,Culpeper,22701,VA,USA,,,,,,,0,,,,
"TE NORTH CAROLINA DC",,,,Greensboro,27409,NC,USA,,,,,,,0,,,,
TEB3,,,,"Logan Township",08085,NJ,USA,,,,,,,0,,,,
"TECH PACKAGING  / FRITO LAY",,,,Orlando,32808,FL,USA,,,,,,,0,,,,
TECHNICOLOR,,,,"La Vergne",37086,TN,USA,,,,,,,0,,,,
"TEKNOR AOEX COMPANY",,,,Pawtucket,02861,RI,USA,,,,,,,0,,,,
"TEKNOR APEX TENNESSEE",,,,Brownsville,38012,TN,USA,,,,,,,0,,,,
TEKPAK,,,,Bessemer,35022,AL,USA,,,,,,,0,,,,
"TEMPUR PRODUCTION, VA",,,,Duffield,24244,VA,USA,,,,,,,0,,,,
"TEMPUR TEMPURSEALY, MD",,,,Hagerstown,21740,MD,USA,,,,,,,0,,,,
TENERE,,,,Dresser,54009,WI,USA,,,,,,,0,,,,
"TENNSCO CORP",,,,Dickson,37055,TN,USA,,,,,,,0,,,,
"TENNSCO CORP.",,,,Dickson,37055,TN,USA,,,,,,,0,,,,
"TEP SPENCER OPERATIONS",,,,Spencer,38585,TN,USA,,,,,,,0,,,,
"Terminal warehouse","1658 williams rd 17B",,,Columbus,43207,OH,USA,,,,,,,0,,,,
"TFH Publication",,,,Neptune,07753,NJ,USA,,,,,,,0,,,,
"The American Bottling Co",,,,Columbus,43219,OH,USA,,,,,,,0,,,,
"THE AMES COMPANIES",,,,Carlisle,17015,PA,USA,,,,,,,0,,,,
"THE DANON COMPANY","216 SOUTHGATE DRIVE",,,Minster,45865,OH,USA,,,,,,,0,,,,
"THE FOLGER COFFEE COMPANY",,,,Lacombe,70445,LA,USA,,,,,,,0,,,,
"THE HOME DEPOT (Norwalk, CT)",,,,Norwalk,06854,CT,USA,,,,,,,0,,,,
"THE HOME DEPOT RLS 8615 , PLAINFIELD, IN",,,,Plainfield,46168,IN,USA,,,,,,,0,,,,
"THE HOUSE BOARD SHOP/ACTIVE SPORT,MN",,,,Shoreview,55126,MN,USA,,,,,,,0,,,,
"THE JAY GROUP",,,,"Rocky Mount",27804,NC,USA,,,,,,,0,,,,
"THE KROGER CO, KY",,,,Murray,42071,KY,USA,,,,,,,0,,,,
"THE KROGER CO, VA",,,,Salem,24153,VA,USA,,,,,,,0,,,,
"THE KROGER CO. (Mason, OH)",,,,Mason,45040,OH,USA,,,,,,,0,,,,
"THE LYONS COMPANIES, KY",,,,Louisville,40299,KY,USA,,,,,,,0,,,,
"THE NEW TRADITIONALIST",,,,Torrington,06790,CT,USA,,,,,,,0,,,,
"THE PLASTICS GROUP OF AMERICA (Woonsocket, RI)",,,,Woonsocket,02895,RI,USA,,,,,,,0,,,,
"THE POPCORN FACTORY, IL",,,,"Lake Forest",60045,IL,USA,,,,,,,0,,,,
"THE REPUBLIC OF TEA, IL",,,,Nashville,62263,IL,USA,,,,,,,0,,,,
"THE SYGMA NETWORK INC",,,,Charlotte,28269,NC,USA,,,,,,,0,,,,
THERM-TECH,,,,Waukesha,,WI,USA,,,,,,,0,,,,
"THERMO FISHER SCIENTIFIC, MN",,,,"Coon Rapids",55433,MN,USA,,,,,,,0,,,,
"THERMO FISHER SCIENTIFIC, OH",,,,Bedford,44164,OH,USA,,,,,,,0,,,,
"THERMO KING",,,,Minneapolis,55420,MN,USA,,,,,,,0,,,,
"THERMO WAVE TECH2, MA",,,,Peabody,01960,MA,USA,,,,,,,0,,,,
"THEUT'S FLOWER BARN",,,,Richmond,48062,MI,USA,,,,,,,0,,,,
"THK, TN",,,,Sparta,38583,TN,USA,,,,,,,0,,,,
"THNE KROGER CO, VA",,,,Salem,24153,VA,USA,,,,,,,0,,,,
"THOMAS REUTERS",,,,Eagan,,MN,USA,,,,,,,0,,,,
"THOMSON LLC - CTG",,,,Scranton,18512,PA,USA,,,,,,,0,,,,
"THSS-CUMBERLAND,MD",,,,Cumberland,21502,MD,USA,,,,,,,0,,,,
"TIGER PRESS",,,,"East Longmeadow",01028,MA,USA,,,,,,,0,,,,
"Tikal Foods Corporation",,,,Hyattsville,20781,MD,USA,,,,,,,0,,,,
"TIMES & NEWS",,,,Meridian,83642,ID,USA,,,,,,,0,,,,
"TIMKEN COMPANY","2122 HOLSTON BAND DR",,,Mascot,37806,TN,USA,,,,,,,0,,,,
"TIPTOP POULTRY",,,,Rockmart,30153,GA,USA,,,,,,,0,,,,
"TITAN FARMS",,,,"Ridge Spring",29129,SC,USA,,,,,,,0,,,,
"TL EMPTY SODA CANS",,,,Worland,82401,WY,USA,,,,,,,0,,,,
"TLC BUILDING",,,,Indianapolis,46241,IN,USA,,,,,,,0,,,,
"TLC NURSERY",,,,Mobile,36608,AL,USA,,,,,,,0,,,,
"TOBYHANNA PA",,,,Tobyhanna,18466,PA,USA,,,,,,,0,,,,
"TOMAH WI GROC DC",,,,Tomah,54660,WI,USA,,,,,,,0,,,,
"TONY DOWNS FOOD GROUP, MN",,,,"Saint James",56081,MN,USA,,,,,,,0,,,,
"TONY DOWNS FOODS","418 BENZEL AVE SW",,,Madelia,56062,MN,USA,,,,,,,0,,,,
"TOP HAT/ATLAS",,,,Eagan,55121,MN,USA,,,,,,,0,,,,
"TOP LINE ADVERTISING INC, MN",,,,"Maple Grove",55369,MN,USA,,,,,,,0,,,,
"TOPASHAW FARMS",,,,Vardaman,38878,MS,USA,,,,,,,0,,,,
"TOPASHAW GROWERS,  MS",,,,Vardaman,38878,MS,USA,,,,,,,0,,,,
"TOPCO / GOLDEN BOY FOODS",,,,Shakopee,55379,MN,USA,,,,,,,0,,,,
"TOPRE AMERICA CORP","1580 COUNTY ROAD 222",,,Cullman,35057,AL,USA,,,,,,,0,,,,
TOPS,,,,Union,63084,MO,USA,,,,,,,0,,,,
"TOPS TN",,,,Covington,38019,TN,USA,,,,,,,0,,,,
"TORO - ANKENY",,,,Ankeny,50023,IA,USA,,,,,,,0,,,,
"TORO COMPANY (WINDOM, MN)",,,,Windom,56101,MN,USA,,,,,,,0,,,,
"Torrent c/o Currascript",,,,"Grove City",43123,OH,USA,,,,,,,0,,,,
TOSCC,,,,"East Liberty",43319,OH,USA,,,,,,,0,,,,
"TOSHIBA STL",,,,Horseheads,14845,NY,USA,,,,,,,0,,,,
"TOTAL ENERGY LLC, RI",,,,"North Kingstown",02852,RI,USA,,,,,,,0,,,,
"TOTAL LOGISTIC SOLUTIONS",,,,Omaha,68122,NE,USA,,,,,,,0,,,,
"TOWN COUNTRY SPORTS CENTER",,,,Addison,MI,MI,USA,,,,,,,0,,,,
"TOYOTA FORKLIFTS",,,,Suwanee,30024,GA,USA,,,,,,,0,,,,
"TOYOTA MOTOR MANUFACTUIRING MISSISSIPPI",,,,"Blue Springs",38828,MS,USA,,,,,,,0,,,,
"TRACTOR CENTRAL (DURAND, WI)",,,,Durand,54736,WI,USA,,,,,,,0,,,,
"TRACTOR SUPPLE",,,,Hagerstown,21740,MD,USA,,,,,,,0,,,,
"TRACTOR SUPPLY",,,,"Clifton Park",,NY,USA,,,,,,,0,,,,
